OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
5905,06,037,Los Angeles County,123303,06037123303,1233.03,Census Tract 1233.03,633404,0,Disadvantaged Community,Low,Urban,64.7878198898607,Yes,"Yes, eligible","No, ineligible",633405.232772827,3972.11082527148
5906,06,037,Los Angeles County,125310,06037125310,1253.10,Census Tract 1253.10,1053719,0,Disadvantaged Community,Low,Urban,92.7428703918386,Yes,"Yes, eligible","No, ineligible",1053721.34025192,5869.46151253531
5908,06,037,Los Angeles County,127210,06037127210,1272.10,Census Tract 1272.10,1539761,1672,Disadvantaged Community,Low,Urban,68.5166152792052,Yes,"Yes, eligible","No, ineligible",1541429.58944702,5994.38318118172
5909,06,037,Los Angeles County,127220,06037127220,1272.20,Census Tract 1272.20,652901,0,Disadvantaged Community,Low,Urban,138.751238850347,Yes,"No, ineligible","No, ineligible",652900.987056732,3230.31217931416
5910,06,037,Los Angeles County,127300,06037127300,1273,Census Tract 1273,1059237,0,Disadvantaged Community,Low,Urban,26.2536098713573,Yes,"Yes, eligible","No, ineligible",1059236.4435463,4590.11946692329
5911,06,037,Los Angeles County,127400,06037127400,1274,Census Tract 1274,2157566,24074,Disadvantaged Community,Low,Urban,15.2485513876182,Yes,"Yes, eligible","No, ineligible",2181636.05962372,7657.52836572859
5916,06,037,Los Angeles County,602507,06037602507,6025.07,Census Tract 6025.07,322627,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",322627.116096497,2411.81051906254
5917,06,037,Los Angeles County,240402,06037240402,2404.02,Census Tract 2404.02,601299,0,Disadvantaged Community,Low,Urban,53.1490831783152,Yes,"Yes, eligible","No, ineligible",601300.050888062,3392.20618641412
5918,06,037,Los Angeles County,241001,06037241001,2410.01,Census Tract 2410.01,904092,2395,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",906489.282180786,5531.70285611
5919,06,037,Los Angeles County,533805,06037533805,5338.05,Census Tract 5338.05,432100,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",432099.94997406,3213.80016993991
5920,06,037,Los Angeles County,402405,06037402405,4024.05,Census Tract 4024.05,900372,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",900374.458137512,4346.07417813891
5922,06,037,Los Angeles County,402706,06037402706,4027.06,Census Tract 4027.06,1073873,0,Disadvantaged Community,Low,Urban,52.1648408972353,Yes,"Yes, eligible","No, ineligible",1073871.47396851,4230.33207252365
5923,06,037,Los Angeles County,402803,06037402803,4028.03,Census Tract 4028.03,630283,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",630280.097122192,3225.48791686055
5924,06,037,Los Angeles County,402804,06037402804,4028.04,Census Tract 4028.04,1311060,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1311059.32796478,4921.31602228642
5925,06,037,Los Angeles County,402903,06037402903,4029.03,Census Tract 4029.03,1594421,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1594419.30577087,5188.36832949704
5926,06,037,Los Angeles County,104108,06037104108,1041.08,Census Tract 1041.08,1096645,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1096645.43089676,5780.83883825676
5928,06,037,Los Angeles County,109100,06037109100,1091,Census Tract 1091,2705905,0,Disadvantaged Community,Low,Urban,786.55702538434,Yes,"No, ineligible","No, ineligible",2705906.71216583,8026.9328069877
5932,06,037,Los Angeles County,109500,06037109500,1095,Census Tract 1095,1194583,0,Disadvantaged Community,Low,Urban,20.6953642384106,Yes,"Yes, eligible","No, ineligible",1194581.31725693,6275.99793702255
5934,06,037,Los Angeles County,127520,06037127520,1275.20,Census Tract 1275.20,363717,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",363716.954647064,2434.85950848422
5937,06,037,Los Angeles County,407601,06037407601,4076.01,Census Tract 4076.01,781203,0,Disadvantaged Community,Low,Urban,86.8055555555556,Yes,"Yes, eligible","No, ineligible",781200.1459198,3571.00655105876
5938,06,037,Los Angeles County,407801,06037407801,4078.01,Census Tract 4078.01,1072033,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1072031.75196075,3980.00143203454
5939,06,037,Los Angeles County,407802,06037407802,4078.02,Census Tract 4078.02,3131550,1706,Disadvantaged Community,Low,Urban,115.074798619102,Yes,"No, ineligible","No, ineligible",3133256.47480011,9531.93998485783
5941,06,037,Los Angeles County,408140,06037408140,4081.40,Census Tract 4081.40,917605,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",917602.625968933,4108.62948289255
5951,06,037,Los Angeles County,127920,06037127920,1279.20,Census Tract 1279.20,648714,0,Disadvantaged Community,Low,Urban,21.2044105173876,Yes,"Yes, eligible","No, ineligible",648714.408660889,3221.60254056028
5952,06,037,Los Angeles County,128210,06037128210,1282.10,Census Tract 1282.10,549953,0,Disadvantaged Community,Low,Urban,479.233226837061,Yes,"No, ineligible","No, ineligible",549952.51227951,2976.25221905893
5953,06,037,Los Angeles County,128303,06037128303,1283.03,Census Tract 1283.03,413941,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",413941.920337677,2976.6866891292
5954,06,037,Los Angeles County,128400,06037128400,1284,Census Tract 1284,1725909,0,Disadvantaged Community,Low,Urban,244.335850733008,Yes,"No, ineligible","No, ineligible",1725911.68413544,6879.86815019082
5957,06,037,Los Angeles County,123304,06037123304,1233.04,Census Tract 1233.04,879083,0,Disadvantaged Community,Low,Urban,45.8505272810637,Yes,"Yes, eligible","No, ineligible",879083.667263031,4091.88638118326
5961,06,013,Contra Costa County,306003,06013306003,3060.03,Census Tract 3060.03,1792594,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1792598.5776892,6822.88270443125
5980,06,037,Los Angeles County,123510,06037123510,1235.10,Census Tract 1235.10,788312,10153,Disadvantaged Community,Low,Urban,20.8550573514077,Yes,"Yes, eligible","No, ineligible",798464.914234161,3740.39276539638
5982,06,037,Los Angeles County,123520,06037123520,1235.20,Census Tract 1235.20,502130,8704,Disadvantaged Community,Low,Urban,35.5113636363636,Yes,"Yes, eligible","No, ineligible",510833.793998718,3807.20616271698
5985,06,037,Los Angeles County,123800,06037123800,1238,Census Tract 1238,1290040,0,Disadvantaged Community,Low,Urban,16.6168162180126,Yes,"Yes, eligible","No, ineligible",1290040.87016678,5319.03859653128
5992,06,059,Orange County,021813,06059021813,218.13,Census Tract 218.13,4073721,622433,Disadvantaged Community,NA,Urban,525000,Yes,"No, ineligible","No, ineligible",4696150.45309448,12422.1102988318
5997,06,037,Los Angeles County,131010,06037131010,1310.10,Census Tract 1310.10,1056712,9979,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1066690.43142319,4441.49143038646
5998,06,037,Los Angeles County,131020,06037131020,1310.20,Census Tract 1310.20,1428939,16026,Disadvantaged Community,Low,Urban,44.7494033412888,Yes,"Yes, eligible","No, ineligible",1444959.81987,5368.53962189433
5999,06,037,Los Angeles County,131100,06037131100,1311,Census Tract 1311,1101835,0,Disadvantaged Community,Low,Urban,31.2793243665937,Yes,"Yes, eligible","No, ineligible",1101836.14080429,4321.79579761371
6014,06,037,Los Angeles County,241202,06037241202,2412.02,Census Tract 2412.02,1163227,0,Disadvantaged Community,Low,Urban,51.9390581717452,Yes,"Yes, eligible","No, ineligible",1163228.67205811,4277.41189283381
6017,06,037,Los Angeles County,572100,06037572100,5721,Census Tract 5721,676132,113158,Disadvantaged Community,High,Urban,0,Yes,"Yes, eligible","No, ineligible",789290.887825012,4167.21540016245
6020,06,037,Los Angeles County,239702,06037239702,2397.02,Census Tract 2397.02,486273,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",486271.684608459,3067.38062924716
6021,06,037,Los Angeles County,239802,06037239802,2398.02,Census Tract 2398.02,609444,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",609446.172355652,3429.17792303918
6032,06,097,Sonoma County,153200,06097153200,1532,Census Tract 1532,12676763,0,Disadvantaged Community,Low,Urban,312.237300348265,Yes,"No, ineligible","No, ineligible",12676762.8683767,16515.2685379408
6053,06,037,Los Angeles County,542105,06037542105,5421.05,Census Tract 5421.05,623487,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",623487.322624207,3665.99984227693
6054,06,037,Los Angeles County,542106,06037542106,5421.06,Census Tract 5421.06,835521,39679,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",875201.113082886,5310.02194717233
6056,06,037,Los Angeles County,408631,06037408631,4086.31,Census Tract 4086.31,1485200,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1485199.18086243,5053.46286550964
6057,06,037,Los Angeles County,190401,06037190401,1904.01,Census Tract 1904.01,166929,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",166929.281131744,1631.45128586564
6059,06,037,Los Angeles County,190801,06037190801,1908.01,Census Tract 1908.01,324191,0,Disadvantaged Community,Low,Urban,37.2856077554064,Yes,"Yes, eligible","No, ineligible",324189.413871765,2415.7467865768
6060,06,037,Los Angeles County,207302,06037207302,2073.02,Census Tract 2073.02,256159,0,Disadvantaged Community,Low,Urban,374.531835205993,Yes,"No, ineligible","No, ineligible",256160.887863159,2514.21310417453
6063,06,037,Los Angeles County,185203,06037185203,1852.03,Census Tract 1852.03,548004,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",548004.129226685,3642.7151047048
6083,06,037,Los Angeles County,433200,06037433200,4332,Census Tract 4332,1774673,0,Disadvantaged Community,Low,Urban,464.297150176113,Yes,"No, ineligible","No, ineligible",1774669.20760345,6758.31641739909
6084,06,037,Los Angeles County,433302,06037433302,4333.02,Census Tract 4333.02,858409,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",858412.364715576,5181.90248672522
6085,06,037,Los Angeles County,433401,06037433401,4334.01,Census Tract 4334.01,504095,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",504093.381446838,3093.58875090691
6086,06,037,Los Angeles County,433403,06037433403,4334.03,Census Tract 4334.03,706784,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",706781.086807251,3639.56687924542
6087,06,037,Los Angeles County,433501,06037433501,4335.01,Census Tract 4335.01,1171422,16621,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1188043.25793457,4421.46993693866
6090,06,037,Los Angeles County,211202,06037211202,2112.02,Census Tract 2112.02,179169,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",179167.367023468,1694.55241643148
6107,06,037,Los Angeles County,291120,06037291120,2911.20,Census Tract 2911.20,701467,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",701466.447555542,3351.32990729361
6117,06,037,Los Angeles County,269601,06037269601,2696.01,Census Tract 2696.01,333656,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",333656.361896515,2308.67521531081
6125,06,037,Los Angeles County,535902,06037535902,5359.02,Census Tract 5359.02,1013032,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1013029.67241669,4127.38113141077
6126,06,037,Los Angeles County,601303,06037601303,6013.03,Census Tract 6013.03,438449,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",438448.245178223,2713.17904888755
6127,06,037,Los Angeles County,532606,06037532606,5326.06,Census Tract 5326.06,278787,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",278790.338653564,2392.51847772225
6128,06,037,Los Angeles County,226700,06037226700,2267,Census Tract 2267,782727,0,Disadvantaged Community,Low,Urban,13.0531262237306,Yes,"Yes, eligible","No, ineligible",782724.768714905,3704.20598442421
6130,06,037,Los Angeles County,221810,06037221810,2218.10,Census Tract 2218.10,304336,0,Disadvantaged Community,Low,Urban,34.5781466113416,Yes,"Yes, eligible","No, ineligible",304335.685417175,2278.2988635391
6131,06,037,Los Angeles County,203200,06037203200,2032,Census Tract 2032,515982,0,Disadvantaged Community,Low,Urban,17.5592625109745,Yes,"Yes, eligible","No, ineligible",515981.914634705,3113.48070867541
6133,06,037,Los Angeles County,209402,06037209402,2094.02,Census Tract 2094.02,136235,0,Disadvantaged Community,Low,Urban,25.2334090335604,Yes,"Yes, eligible","No, ineligible",136233.988113403,1478.26338379419
6135,06,037,Los Angeles County,433602,06037433602,4336.02,Census Tract 4336.02,927110,34343,Disadvantaged Community,Low,Urban,69.060773480663,Yes,"Yes, eligible","No, ineligible",961452.125183105,4962.4834500765
6136,06,037,Los Angeles County,406411,06037406411,4064.11,Census Tract 4064.11,731557,17816,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",749371.93170166,4400.10274021022
6160,06,037,Los Angeles County,211804,06037211804,2118.04,Census Tract 2118.04,185958,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",185958.985977173,1728.88969004624
6174,06,037,Los Angeles County,234901,06037234901,2349.01,Census Tract 2349.01,325412,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",325413.251335144,2418.52044294329
6175,06,037,Los Angeles County,239801,06037239801,2398.01,Census Tract 2398.01,370763,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",370760.76424408,3036.13026010027
6176,06,037,Los Angeles County,553504,06037553504,5535.04,Census Tract 5535.04,638683,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",638685.245689392,4205.58557231478
6177,06,037,Los Angeles County,554104,06037554104,5541.04,Census Tract 5541.04,364478,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",364479.55997467,2559.01708564835
6178,06,037,Los Angeles County,554105,06037554105,5541.05,Census Tract 5541.05,337186,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",337185.270675659,3078.29064958488
6179,06,037,Los Angeles County,554203,06037554203,5542.03,Census Tract 5542.03,684290,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",684288.613021851,4217.13619255591
6180,06,037,Los Angeles County,554204,06037554204,5542.04,Census Tract 5542.04,659355,0,Disadvantaged Community,Low,Urban,463.714351959193,Yes,"No, ineligible","No, ineligible",659353.534606934,3950.79139235069
6181,06,037,Los Angeles County,554301,06037554301,5543.01,Census Tract 5543.01,675594,0,Disadvantaged Community,Low,Urban,85.7387825092884,Yes,"Yes, eligible","No, ineligible",675592.55683136,4340.9167336655
6182,06,037,Los Angeles County,554302,06037554302,5543.02,Census Tract 5543.02,715180,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",715181.626693726,3391.31264753999
6192,06,037,Los Angeles County,401704,06037401704,4017.04,Census Tract 4017.04,1811577,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1811582.04104614,5975.66751335985
6194,06,037,Los Angeles County,191204,06037191204,1912.04,Census Tract 1912.04,201087,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",201087.609119415,1804.15213366198
6197,06,037,Los Angeles County,125320,06037125320,1253.20,Census Tract 1253.20,632474,0,Disadvantaged Community,Low,Urban,117.508813160987,Yes,"No, ineligible","No, ineligible",632470.778793335,4005.19483120578
6199,06,037,Los Angeles County,123010,06037123010,1230.10,Census Tract 1230.10,1015849,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1015846.08361816,4156.69835032297
6200,06,037,Los Angeles County,134720,06037134720,1347.20,Census Tract 1347.20,989535,0,Disadvantaged Community,Low,Urban,19.7083169097359,Yes,"Yes, eligible","No, ineligible",989535.148963928,4054.23497047104
6201,06,037,Los Angeles County,131800,06037131800,1318,Census Tract 1318,1315590,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1315585.25522232,4850.7010941945
6205,06,037,Los Angeles County,224310,06037224310,2243.10,Census Tract 2243.10,180792,0,Disadvantaged Community,Low,Urban,123.864574731627,Yes,"No, ineligible","No, ineligible",180794.291358948,2060.33012432846
6221,06,037,Los Angeles County,542103,06037542103,5421.03,Census Tract 5421.03,571330,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",571331.180374146,3465.8242403713
6223,06,037,Los Angeles County,293307,06037293307,2933.07,Census Tract 2933.07,337472,0,Disadvantaged Community,Low,Urban,43.7828371278459,Yes,"Yes, eligible","No, ineligible",337473.1876297,2798.02640256141
6235,06,037,Los Angeles County,533502,06037533502,5335.02,Census Tract 5335.02,234233,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",234233.978866577,1966.52155393136
6236,06,037,Los Angeles County,402402,06037402402,4024.02,Census Tract 4024.02,5341363,7116,Disadvantaged Community,Low,Urban,15.0715900527506,Yes,"Yes, eligible","No, ineligible",5348479.76900482,13336.7206329789
6237,06,037,Los Angeles County,209810,06037209810,2098.10,Census Tract 2098.10,149829,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",149829.833374023,1650.7882285065
6238,06,037,Los Angeles County,117404,06037117404,1174.04,Census Tract 1174.04,1765652,0,Disadvantaged Community,High,Urban,0,Yes,"Yes, eligible","No, ineligible",1765651.60427475,5395.56068020573
6239,06,037,Los Angeles County,123203,06037123203,1232.03,Census Tract 1232.03,583709,3900,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",587607.985961914,3888.24791591005
6240,06,037,Los Angeles County,550000,06037550000,5500,Census Tract 5500,780448,0,Disadvantaged Community,Middle,Urban,504.540867810293,Yes,"No, ineligible","No, ineligible",780451.257171631,4443.61467988831
6241,06,037,Los Angeles County,237600,06037237600,2376,Census Tract 2376,503742,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",503742.526664734,2886.26184294059
6242,06,037,Los Angeles County,204410,06037204410,2044.10,Census Tract 2044.10,296877,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",296875.926322937,2317.18502815014
6243,06,037,Los Angeles County,296220,06037296220,2962.20,Census Tract 2962.20,536366,0,Disadvantaged Community,Low,Urban,157.409489543512,Yes,"No, ineligible","No, ineligible",536366.699279785,2925.3002969905
6244,06,037,Los Angeles County,228500,06037228500,2285,Census Tract 2285,448896,0,Disadvantaged Community,Low,Urban,20.5380981721093,Yes,"Yes, eligible","No, ineligible",448895.28250885,2809.32218816645
6246,06,037,Los Angeles County,183810,06037183810,1838.10,Census Tract 1838.10,454934,0,Disadvantaged Community,Low,Urban,264.232524621667,Yes,"No, ineligible","No, ineligible",454930.476173401,3136.15268447739
6250,06,037,Los Angeles County,575803,06037575803,5758.03,Census Tract 5758.03,199588,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",199588.129524231,2104.33219329356
6253,06,037,Los Angeles County,131400,06037131400,1314,Census Tract 1314,1107142,0,Disadvantaged Community,Low,Urban,94.235903879378,Yes,"Yes, eligible","No, ineligible",1107141.4233284,4361.22429644675
6257,06,037,Los Angeles County,554405,06037554405,5544.05,Census Tract 5544.05,765521,0,Disadvantaged Community,Low,Urban,530.679933665008,Yes,"No, ineligible","No, ineligible",765518.151908875,3578.38548895642
6290,06,037,Los Angeles County,191410,06037191410,1914.10,Census Tract 1914.10,311385,0,Disadvantaged Community,Low,Urban,43.0477830391735,Yes,"Yes, eligible","No, ineligible",311385.634174347,2267.29466395555
6292,06,037,Los Angeles County,541606,06037541606,5416.06,Census Tract 5416.06,340899,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",340899.486328125,2467.72720686289
6293,06,037,Los Angeles County,234800,06037234800,2348,Census Tract 2348,654191,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",654189.190765381,3235.25785030062
6294,06,037,Los Angeles County,500600,06037500600,5006,Census Tract 5006,1172911,2216,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1175126.87998199,4506.21462794326
6297,06,037,Los Angeles County,302103,06037302103,3021.03,Census Tract 3021.03,550707,0,Disadvantaged Community,Low,Urban,18.4162062615101,Yes,"Yes, eligible","No, ineligible",550706.159049988,2914.13232259795
6298,06,037,Los Angeles County,570601,06037570601,5706.01,Census Tract 5706.01,780449,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",780447.040298462,3765.91246257794
6302,06,037,Los Angeles County,191720,06037191720,1917.20,Census Tract 1917.20,264327,0,Disadvantaged Community,Low,Urban,124.069478908189,Yes,"No, ineligible","No, ineligible",264327.757392883,2117.24076730709
6304,06,037,Los Angeles County,122420,06037122420,1224.20,Census Tract 1224.20,862717,0,Disadvantaged Community,Low,Urban,22.2074172773706,Yes,"Yes, eligible","No, ineligible",862716.258674622,3775.74040556826
6305,06,037,Los Angeles County,128220,06037128220,1282.20,Census Tract 1282.20,555585,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",555583.307044983,3060.27995098624
6315,06,037,Los Angeles County,115403,06037115403,1154.03,Census Tract 1154.03,703743,0,Disadvantaged Community,Low,Urban,55.8191459670667,Yes,"Yes, eligible","No, ineligible",703743.689201355,3387.28596178056
6316,06,037,Los Angeles County,297201,06037297201,2972.01,Census Tract 2972.01,403962,0,Disadvantaged Community,Low,Urban,66.5926748057714,Yes,"Yes, eligible","No, ineligible",403960.89453125,2523.67237486527
6317,06,037,Los Angeles County,603802,06037603802,6038.02,Census Tract 6038.02,630818,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",630818.140762329,3206.10682459932
6319,06,037,Los Angeles County,127103,06037127103,1271.03,Census Tract 1271.03,280065,5981,Disadvantaged Community,Low,Urban,1029.26986169186,Yes,"No, ineligible","No, ineligible",286045.402271271,2298.77274382184
6320,06,037,Los Angeles County,127603,06037127603,1276.03,Census Tract 1276.03,431404,0,Disadvantaged Community,Low,Urban,32.5945241199478,Yes,"Yes, eligible","No, ineligible",431404.218135834,2964.32574967729
6321,06,037,Los Angeles County,127711,06037127711,1277.11,Census Tract 1277.11,947641,0,Disadvantaged Community,Low,Urban,55.7413600891862,Yes,"Yes, eligible","No, ineligible",947638.898670197,4128.14224727709
6322,06,037,Los Angeles County,127803,06037127803,1278.03,Census Tract 1278.03,640871,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",640872.149971008,3207.13500281419
6323,06,037,Los Angeles County,127806,06037127806,1278.06,Census Tract 1278.06,683182,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",683180.866985321,4109.81348938068
6324,06,037,Los Angeles County,128101,06037128101,1281.01,Census Tract 1281.01,648896,0,Disadvantaged Community,Low,Urban,53.5475234270415,Yes,"Yes, eligible","No, ineligible",648894.626655579,3222.07180146051
6325,06,037,Los Angeles County,128601,06037128601,1286.01,Census Tract 1286.01,681886,0,Disadvantaged Community,Low,Urban,22.8885328450446,Yes,"Yes, eligible","No, ineligible",681884.826339722,4218.38877799456
6328,06,019,Fresno County,003400,06019003400,34,Census Tract 34,1917437,0,Disadvantaged Community,Low,Urban,73.3137829912023,Yes,"Yes, eligible","No, ineligible",1917435.56931162,5668.28383372896
6329,06,037,Los Angeles County,131702,06037131702,1317.02,Census Tract 1317.02,717311,4766,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",722072.834609985,3409.4955130271
6330,06,037,Los Angeles County,132002,06037132002,1320.02,Census Tract 1320.02,1600216,0,Disadvantaged Community,High,Urban,0,Yes,"Yes, eligible","No, ineligible",1600214.97109985,6414.96882866838
6331,06,037,Los Angeles County,132101,06037132101,1321.01,Census Tract 1321.01,810523,0,Disadvantaged Community,Low,Urban,21.5285252960172,Yes,"Yes, eligible","No, ineligible",810522.32516098,3623.47344868699
6343,06,037,Los Angeles County,231720,06037231720,2317.20,Census Tract 2317.20,472239,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",472239.251739502,2780.11174256069
6346,06,037,Los Angeles County,127102,06037127102,1271.02,Census Tract 1271.02,859240,0,Disadvantaged Community,Low,Urban,86.5201591970929,Yes,"Yes, eligible","No, ineligible",859239.497360229,3749.09536989057
6349,06,037,Los Angeles County,482301,06037482301,4823.01,Census Tract 4823.01,873607,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",873606.493797302,5304.03461085952
6355,06,037,Los Angeles County,297110,06037297110,2971.10,Census Tract 2971.10,487479,0,Disadvantaged Community,Low,Urban,21.5100021510002,Yes,"Yes, eligible","No, ineligible",487481.870628357,2792.84545782303
6357,06,037,Los Angeles County,402200,06037402200,4022,Census Tract 4022,5654048,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",5654048.86647797,12504.1943509162
6361,06,037,Los Angeles County,408623,06037408623,4086.23,Census Tract 4086.23,953652,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",953648.649543762,3993.41242601352
6381,06,037,Los Angeles County,482401,06037482401,4824.01,Census Tract 4824.01,839067,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",839067.638252258,3801.30454795944
6382,06,037,Los Angeles County,482402,06037482402,4824.02,Census Tract 4824.02,3339808,137469,Disadvantaged Community,Low,Urban,52.8680941052075,Yes,"Yes, eligible","No, ineligible",3477273.22131348,11238.0803061448
6383,06,019,Fresno County,000800,06019000800,8,Census Tract 8,7678832,0,Disadvantaged Community,Low,Rural,232.198142414861,Yes,"No, ineligible","Yes, rural, eligible",7678830.23558187,11231.2765746051
6384,06,019,Fresno County,001000,06019001000,10,Census Tract 10,4894972,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",4894972.0580318,8878.74029022453
6385,06,019,Fresno County,001100,06019001100,11,Census Tract 11,3751352,0,Disadvantaged Community,Low,Urban,71.9424460431655,Yes,"Yes, eligible","No, ineligible",3751348.12565136,9064.16402466543
6387,06,037,Los Angeles County,701902,06037701902,7019.02,Census Tract 7019.02,1790959,439378,Disadvantaged Community,Middle,Urban,4357.15818845246,Yes,"No, ineligible","No, ineligible",2230337.17613983,6013.95774957433
6391,06,037,Los Angeles County,433304,06037433304,4333.04,Census Tract 4333.04,789659,0,Disadvantaged Community,Low,Urban,296.267035354533,Yes,"No, ineligible","No, ineligible",789658.681152344,3885.90810130697
6392,06,037,Los Angeles County,433305,06037433305,4333.05,Census Tract 4333.05,511912,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",511911.66519928,3773.11052756424
6393,06,037,Los Angeles County,433306,06037433306,4333.06,Census Tract 4333.06,434314,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",434314.522834778,3698.19335948549
6395,06,019,Fresno County,001201,06019001201,12.01,Census Tract 12.01,5771182,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",5771183.17619324,11148.435016386
6400,06,075,San Francisco County,017801,06075017801,178.01,Census Tract 178.01,214052,0,Disadvantaged Community,Low,Urban,128.501670521717,Yes,"No, ineligible","No, ineligible",214054.25603056,1881.72619280374
